,codigo_tse,uf,nome_municipio,capital,codigo_ibge
1870,49077,MG,OLARIA,0,3145406
1871,41203,MG,OLHOS D'ÁGUA,0,3145455
1872,49115,MG,OLIVEIRA,0,3145604
1873,49131,MG,OLIVEIRA FORTES,0,3145703
1874,49093,MG,OLÍMPIO NORONHA,0,3145505
1875,49158,MG,ONÇA DE PITANGUI,0,3145802
1876,41220,MG,ORATÓRIOS,0,3145851
1877,41246,MG,ORIZÂNIA,0,3145877
1878,49174,MG,OURO BRANCO,0,3145901
1879,49190,MG,OURO FINO,0,3146008
1880,49212,MG,OURO PRETO,0,3146107
1881,49239,MG,OURO VERDE DE MINAS,0,3146206
1882,41262,MG,PADRE CARVALHO,0,3146255
1883,49255,MG,PADRE PARAÍSO,0,3146305
1884,41289,MG,PAI PEDRO,0,3146552
1885,49271,MG,PAINEIRAS,0,3146404
1886,49298,MG,PAINS,0,3146503
1887,49310,MG,PAIVA,0,3146602
1888,49336,MG,PALMA,0,3146701
1889,40525,MG,PALMÓPOLIS,0,3146750
1890,49379,MG,PAPAGAIOS,0,3146909
1891,49395,MG,PARACATU,0,3147006
1892,49433,MG,PARAGUAÇU,0,3147204
1893,49450,MG,PARAISÓPOLIS,0,3147303
1894,49476,MG,PARAOPEBA,0,3147402
1895,49417,MG,PARÁ DE MINAS,0,3147105
1896,49514,MG,PASSA QUATRO,0,3147600
1897,49530,MG,PASSA TEMPO,0,3147709
1898,49557,MG,PASSA VINTE,0,3147808
1899,49492,MG,PASSABÉM,0,3147501
1900,49573,MG,PASSOS,0,3147907
1901,41300,MG,PATIS,0,3147956
1902,49590,MG,PATOS DE MINAS,0,3148004
1903,49611,MG,PATROCÍNIO,0,3148103
1904,49638,MG,PATROCÍNIO DO MURIAÉ,0,3148202
1905,49654,MG,PAULA CÂNDIDO,0,3148301
1906,49670,MG,PAULISTAS,0,3148400
1907,49697,MG,PAVÃO,0,3148509
1908,49735,MG,PEDRA AZUL,0,3148707
1909,41327,MG,PEDRA BONITA,0,3148756
1910,49751,MG,PEDRA DO ANTA,0,3148806
1911,49778,MG,PEDRA DO INDAIÁ,0,3148905
1912,49794,MG,PEDRA DOURADA,0,3149002
1913,49816,MG,PEDRALVA,0,3149101
1914,40541,MG,PEDRAS DE MARIA DA CRUZ,0,3149150
1915,49832,MG,PEDRINÓPOLIS,0,3149200
1916,49859,MG,PEDRO LEOPOLDO,0,3149309
1917,49875,MG,PEDRO TEIXEIRA,0,3149408
1918,49891,MG,PEQUERI,0,3149507
1919,49913,MG,PEQUI,0,3149606
1920,49930,MG,PERDIGÃO,0,3149705
1921,49956,MG,PERDIZES,0,3149804
1922,49972,MG,PERDÕES,0,3149903
1923,40568,MG,PERIQUITO,0,3149952
1924,49999,MG,PESCADOR,0,3150000
1925,49719,MG,PEÇANHA,0,3148608
1926,50016,MG,PIAU,0,3150109
1927,41343,MG,PIEDADE DE CARATINGA,0,3150158
1928,50032,MG,PIEDADE DE PONTE NOVA,0,3150208
1929,50059,MG,PIEDADE DO RIO GRANDE,0,3150307
1930,50075,MG,PIEDADE DOS GERAIS,0,3150406
1931,50091,MG,PIMENTA,0,3150505
1932,41360,MG,PINGO D'ÁGUA,0,3150539
1933,41386,MG,PINTÓPOLIS,0,3150570
1934,50113,MG,PIRACEMA,0,3150604
1935,50130,MG,PIRAJUBA,0,3150703
1936,50156,MG,PIRANGA,0,3150802
1937,50199,MG,PIRANGUINHO,0,3151008
1938,50172,MG,PIRANGUÇU,0,3150901
1939,50210,MG,PIRAPETINGA,0,3151107
1940,50237,MG,PIRAPORA,0,3151206
1941,50253,MG,PIRAÚBA,0,3151305
1942,50270,MG,PITANGUI,0,3151404
1943,50296,MG,PIUMHI,0,3151503
1944,50318,MG,PLANURA,0,3151602
1945,50377,MG,POCRANE,0,3151909
1946,50393,MG,POMPÉU,0,3152006
1947,50415,MG,PONTE NOVA,0,3152105
1948,41408,MG,PONTO CHIQUE,0,3152131
1949,40584,MG,PONTO DOS VOLANTES,0,3152170
1950,50431,MG,PORTEIRINHA,0,3152204
1951,50458,MG,PORTO FIRME,0,3152303
1952,50474,MG,POTÉ,0,3152402
1953,50490,MG,POUSO ALEGRE,0,3152501
1954,50512,MG,POUSO ALTO,0,3152600
1955,50334,MG,POÇO FUNDO,0,3151701
1956,50350,MG,POÇOS DE CALDAS,0,3151800
1957,50539,MG,PRADOS,0,3152709
1958,50555,MG,PRATA,0,3152808
1959,50598,MG,PRATINHA,0,3153004
1960,50571,MG,PRATÁPOLIS,0,3152907
1961,50610,MG,PRESIDENTE BERNARDES,0,3153103
1962,50636,MG,PRESIDENTE JUSCELINO,0,3153202
1963,50652,MG,PRESIDENTE KUBITSCHEK,0,3153301
1964,50679,MG,PRESIDENTE OLEGÁRIO,0,3153400
1965,50717,MG,PRUDENTE DE MORAIS,0,3153608
1966,50733,MG,QUARTEL GERAL,0,3153707
1967,50750,MG,QUELUZITO,0,3153806
1968,50776,MG,RAPOSOS,0,3153905
1969,50792,MG,RAUL SOARES,0,3154002
1970,50814,MG,RECREIO,0,3154101
1971,41424,MG,REDUTO,0,3154150
1972,50830,MG,RESENDE COSTA,0,3154200
1973,50857,MG,RESPLENDOR,0,3154309
1974,50873,MG,RESSAQUINHA,0,3154408
1975,40606,MG,RIACHINHO,0,3154457
1976,50890,MG,RIACHO DOS MACHADOS,0,3154507
1977,50911,MG,RIBEIRÃO DAS NEVES,0,3154606
1978,50938,MG,RIBEIRÃO VERMELHO,0,3154705
1979,50954,MG,RIO ACIMA,0,3154804
1980,50970,MG,RIO CASCA,0,3154903
1981,51012,MG,RIO DO PRADO,0,3155108
1982,50997,MG,RIO DOCE,0,3155009
1983,51039,MG,RIO ESPERA,0,3155207
1984,51055,MG,RIO MANSO,0,3155306
1985,51071,MG,RIO NOVO,0,3155405
1986,51098,MG,RIO PARANAÍBA,0,3155504
1987,51110,MG,RIO PARDO DE MINAS,0,3155603
1988,51136,MG,RIO PIRACICABA,0,3155702
1989,51152,MG,RIO POMBA,0,3155801
1990,51179,MG,RIO PRETO,0,3155900
1991,51195,MG,RIO VERMELHO,0,3156007
1992,51217,MG,RITÁPOLIS,0,3156106
1993,51233,MG,ROCHEDO DE MINAS,0,3156205
1994,51250,MG,RODEIRO,0,3156304
1995,51276,MG,ROMARIA,0,3156403
1996,40622,MG,ROSÁRIO DA LIMEIRA,0,3156452
1997,51292,MG,RUBELITA,0,3156502
1998,51314,MG,RUBIM,0,3156601
1999,51330,MG,SABARÁ,0,3156700
2000,51357,MG,SABINÓPOLIS,0,3156809
2001,51373,MG,SACRAMENTO,0,3156908
2002,51390,MG,SALINAS,0,3157005
2003,51411,MG,SALTO DA DIVISA,0,3157104
2004,51438,MG,SANTA BÁRBARA,0,3157203
2005,40649,MG,SANTA BÁRBARA DO LESTE,0,3157252
2006,41440,MG,SANTA BÁRBARA DO MONTE VERDE,0,3157278
2007,51454,MG,SANTA BÁRBARA DO TUGÚRIO,0,3157302
2008,41467,MG,SANTA CRUZ DE MINAS,0,3157336
2009,41483,MG,SANTA CRUZ DE SALINAS,0,3157377
2010,51470,MG,SANTA CRUZ DO ESCALVADO,0,3157401
2011,51497,MG,SANTA EFIGÊNIA DE MINAS,0,3157500
2012,51519,MG,SANTA FÉ DE MINAS,0,3157609
2013,41505,MG,SANTA HELENA DE MINAS,0,3157658
2014,51535,MG,SANTA JULIANA,0,3157708
2015,51551,MG,SANTA LUZIA,0,3157807
2016,51578,MG,SANTA MARGARIDA,0,3157906
2017,51594,MG,SANTA MARIA DE ITABIRA,0,3158003
2018,51616,MG,SANTA MARIA DO SALTO,0,3158102
2019,51632,MG,SANTA MARIA DO SUAÇUÍ,0,3158201
2020,51837,MG,SANTA RITA DE CALDAS,0,3159209
2021,51870,MG,SANTA RITA DE IBITIPOCA,0,3159407
2022,51853,MG,SANTA RITA DE JACUTINGA,0,3159308
2023,40665,MG,SANTA RITA DE MINAS,0,3159357
2024,51896,MG,SANTA RITA DO ITUETO,0,3159506
2025,51918,MG,SANTA RITA DO SAPUCAÍ,0,3159605
2026,51934,MG,SANTA ROSA DA SERRA,0,3159704
2027,51950,MG,SANTA VITÓRIA,0,3159803
2028,51659,MG,SANTANA DA VARGEM,0,3158300
2029,51675,MG,SANTANA DE CATAGUASES,0,3158409
2030,51691,MG,SANTANA DE PIRAPAMA,0,3158508
2031,51713,MG,SANTANA DO DESERTO,0,3158607
2032,51730,MG,SANTANA DO GARAMBÉU,0,3158706
2033,51756,MG,SANTANA DO JACARÉ,0,3158805
2034,51772,MG,SANTANA DO MANHUAÇU,0,3158904
2035,40681,MG,SANTANA DO PARAÍSO,0,3158953
2036,51799,MG,SANTANA DO RIACHO,0,3159001
2037,51810,MG,SANTANA DOS MONTES,0,3159100
2038,51977,MG,SANTO ANTÔNIO DO AMPARO,0,3159902
2039,51993,MG,SANTO ANTÔNIO DO AVENTUREIRO,0,3160009
2040,52019,MG,SANTO ANTÔNIO DO GRAMA,0,3160108
2041,52035,MG,SANTO ANTÔNIO DO ITAMBÉ,0,3160207
2042,52051,MG,SANTO ANTÔNIO DO JACINTO,0,3160306
2043,52078,MG,SANTO ANTÔNIO DO MONTE,0,3160405
2044,41521,MG,SANTO ANTÔNIO DO RETIRO,0,3160454
2045,52094,MG,SANTO ANTÔNIO DO RIO ABAIXO,0,3160504
2046,52116,MG,SANTO HIPÓLITO,0,3160603
2047,52132,MG,SANTOS DUMONT,0,3160702
2048,53074,MG,SAPUCAÍ-MIRIM,0,3165404
2049,53090,MG,SARDOÁ,0,3165503
2050,40800,MG,SARZEDO,0,3165537
2051,40827,MG,SEM PEIXE,0,3165560
2052,40843,MG,SENADOR AMARAL,0,3165578
2053,53112,MG,SENADOR CORTES,0,3165602
2054,53139,MG,SENADOR FIRMINO,0,3165701
2055,53155,MG,SENADOR JOSÉ BENTO,0,3165800
2056,53171,MG,SENADOR MODESTINO GONÇALVES,0,3165909
2057,53198,MG,SENHORA DE OLIVEIRA,0,3166006
2058,53210,MG,SENHORA DO PORTO,0,3166105
2059,53236,MG,SENHORA DOS REMÉDIOS,0,3166204
2060,53252,MG,SERICITA,0,3166303
2061,53279,MG,SERITINGA,0,3166402
2062,53295,MG,SERRA AZUL DE MINAS,0,3166501
2063,53317,MG,SERRA DA SAUDADE,0,3166600
2064,53350,MG,SERRA DO SALITRE,0,3166808
2065,53333,MG,SERRA DOS AIMORÉS,0,3166709
2066,53376,MG,SERRANIA,0,3166907
2067,53392,MG,SERRANOS,0,3167004
2068,42382,MG,SERRANÓPOLIS DE MINAS,0,3166956
2069,53414,MG,SERRO,0,3167103
2070,53430,MG,SETE LAGOAS,0,3167202
2071,42404,MG,SETUBINHA,0,3165552
2072,53457,MG,SILVEIRÂNIA,0,3167301
2073,53473,MG,SILVIANÓPOLIS,0,3167400
2074,53511,MG,SIMONÉSIA,0,3167608
2075,53490,MG,SIMÃO PEREIRA,0,3167509
2076,53538,MG,SOBRÁLIA,0,3167707
2077,53554,MG,SOLEDADE DE MINAS,0,3167806
2078,52159,MG,SÃO BENTO ABADE,0,3160801
2079,52175,MG,SÃO BRÁS DO SUAÇUÍ,0,3160900
2080,41548,MG,SÃO DOMINGOS DAS DORES,0,3160959
2081,52191,MG,SÃO DOMINGOS DO PRATA,0,3161007
2082,52213,MG,SÃO FRANCISCO,0,3161106
2083,52230,MG,SÃO FRANCISCO DE PAULA,0,3161205
2084,52256,MG,SÃO FRANCISCO DE SALES,0,3161304
2085,52272,MG,SÃO FRANCISCO DO GLÓRIA,0,3161403
2086,41564,MG,SÃO FÉLIX DE MINAS,0,3161056
2087,52299,MG,SÃO GERALDO,0,3161502
2088,52310,MG,SÃO GERALDO DA PIEDADE,0,3161601
2089,41580,MG,SÃO GERALDO DO BAIXIO,0,3161650
2090,52337,MG,SÃO GONÇALO DO ABAETÉ,0,3161700
2091,52353,MG,SÃO GONÇALO DO PARÁ,0,3161809
2092,52370,MG,SÃO GONÇALO DO RIO ABAIXO,0,3161908
2093,45098,MG,SÃO GONÇALO DO RIO PRETO,0,3125507
2094,52396,MG,SÃO GONÇALO DO SAPUCAÍ,0,3162005
2095,52418,MG,SÃO GOTARDO,0,3162104
2096,41629,MG,SÃO JOAQUIM DE BICAS,0,3162922
2097,41645,MG,SÃO JOSÉ DA BARRA,0,3162948
2098,40789,MG,SÃO JOSÉ DA LAPA,0,3162955
2099,52590,MG,SÃO JOSÉ DA SAFIRA,0,3163003
2100,52612,MG,SÃO JOSÉ DA VARGINHA,0,3163102
2101,52639,MG,SÃO JOSÉ DO ALEGRE,0,3163201
2102,52655,MG,SÃO JOSÉ DO DIVINO,0,3163300
2103,52671,MG,SÃO JOSÉ DO GOIABAL,0,3163409
2104,52698,MG,SÃO JOSÉ DO JACURI,0,3163508
2105,52710,MG,SÃO JOSÉ DO MANTIMENTO,0,3163607
2106,52434,MG,SÃO JOÃO BATISTA DO GLÓRIA,0,3162203
2107,40703,MG,SÃO JOÃO DA LAGOA,0,3162252
2108,52450,MG,SÃO JOÃO DA MATA,0,3162302
2109,52477,MG,SÃO JOÃO DA PONTE,0,3162401
2110,41602,MG,SÃO JOÃO DAS MISSÕES,0,3162450
2111,52493,MG,SÃO JOÃO DEL REI,0,3162500
2112,40720,MG,SÃO JOÃO DO MANHUAÇU,0,3162559
2113,40746,MG,SÃO JOÃO DO MANTENINHA,0,3162575
2114,52515,MG,SÃO JOÃO DO ORIENTE,0,3162609
2115,40762,MG,SÃO JOÃO DO PACUÍ,0,3162658
2116,52531,MG,SÃO JOÃO DO PARAÍSO,0,3162708
2117,52558,MG,SÃO JOÃO EVANGELISTA,0,3162807
2118,52574,MG,SÃO JOÃO NEPOMUCENO,0,3162906
2119,52736,MG,SÃO LOURENÇO,0,3163706
2120,52752,MG,SÃO MIGUEL DO ANTA,0,3163805
2121,52779,MG,SÃO PEDRO DA UNIÃO,0,3163904
2122,52817,MG,SÃO PEDRO DO SUAÇUÍ,0,3164100
2123,52795,MG,SÃO PEDRO DOS FERROS,0,3164001
2124,52833,MG,SÃO ROMÃO,0,3164209
2125,52850,MG,SÃO ROQUE DE MINAS,0,3164308
2126,52876,MG,SÃO SEBASTIÃO DA BELA VISTA,0,3164407
2127,42340,MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,0,3164431
2128,42366,MG,SÃO SEBASTIÃO DO ANTA,0,3164472
2129,52892,MG,SÃO SEBASTIÃO DO MARANHÃO,0,3164506
2130,52914,MG,SÃO SEBASTIÃO DO OESTE,0,3164605
2131,52930,MG,SÃO SEBASTIÃO DO PARAÍSO,0,3164704
2132,52957,MG,SÃO SEBASTIÃO DO RIO PRETO,0,3164803
2133,52973,MG,SÃO SEBASTIÃO DO RIO VERDE,0,3164902
2134,53031,MG,SÃO THOMÉ DAS LETRAS,0,3165206
2135,52990,MG,SÃO TIAGO,0,3165008
2136,53015,MG,SÃO TOMÁS DE AQUINO,0,3165107
2137,53058,MG,SÃO VICENTE DE MINAS,0,3165305
2138,53570,MG,TABULEIRO,0,3167905
2139,53597,MG,TAIOBEIRAS,0,3168002
2140,42420,MG,TAPARUBA,0,3168051
2141,53619,MG,TAPIRA,0,3168101
2142,53635,MG,TAPIRAÍ,0,3168200
2143,53651,MG,TAQUARAÇU DE MINAS,0,3168309
2144,53678,MG,TARUMIRIM,0,3168408
2145,53694,MG,TEIXEIRAS,0,3168507
2146,53716,MG,TEÓFILO OTONI,0,3168606
2147,53732,MG,TIMÓTEO,0,3168705
2148,53759,MG,TIRADENTES,0,3168804
2149,53775,MG,TIROS,0,3168903
2150,53791,MG,TOCANTINS,0,3169000
2151,42587,MG,TOCOS DO MOJI,0,3169059
2152,53813,MG,TOLEDO,0,3169109
2153,53830,MG,TOMBOS,0,3169208
2154,53856,MG,TRÊS CORAÇÕES,0,3169307
2155,41157,MG,TRÊS MARIAS,0,3169356
2156,53872,MG,TRÊS PONTAS,0,3169406
2157,53899,MG,TUMIRITINGA,0,3169505
2158,53910,MG,TUPACIGUARA,0,3169604
2159,53937,MG,TURMALINA,0,3169703
2160,53953,MG,TURVOLÂNDIA,0,3169802
2161,40860,MG,UBAPORANGA,0,3170057
2162,53996,MG,UBAÍ,0,3170008
2163,54011,MG,UBERABA,0,3170107
2164,54038,MG,UBERLÂNDIA,0,3170206
2165,53970,MG,UBÁ,0,3169901
2166,54054,MG,UMBURATIBA,0,3170305
2167,54070,MG,UNAÍ,0,3170404
2168,42447,MG,UNIÃO DE MINAS,0,3170438
2169,42463,MG,URUANA DE MINAS,0,3170479
2170,40886,MG,URUCUIA,0,3170529
2171,54097,MG,URUCÂNIA,0,3170503
2172,40908,MG,VARGEM ALEGRE,0,3170578
2173,54119,MG,VARGEM BONITA,0,3170602
2174,42480,MG,VARGEM GRANDE DO RIO PARDO,0,3170651
2175,54135,MG,VARGINHA,0,3170701
2176,42501,MG,VARJÃO DE MINAS,0,3170750
2177,54178,MG,VARZELÂNDIA,0,3170909
2178,54194,MG,VAZANTE,0,3171006
2179,42528,MG,VERDELÂNDIA,0,3171030
2180,42544,MG,VEREDINHA,0,3171071
2181,42560,MG,VERMELHO NOVO,0,3171154
2182,54232,MG,VERÍSSIMO,0,3171105
2183,54259,MG,VESPASIANO,0,3171204
2184,54291,MG,VIEIRAS,0,3171402
2185,54330,MG,VIRGEM DA LAPA,0,3171600
2186,54372,MG,VIRGINÓPOLIS,0,3171808
2187,54399,MG,VIRGOLÂNDIA,0,3171907
2188,54356,MG,VIRGÍNIA,0,3171709
2189,54410,MG,VISCONDE DO RIO BRANCO,0,3172004
2190,54275,MG,VIÇOSA,0,3171303
2191,54437,MG,VOLTA GRANDE,0,3172103
2192,54151,MG,VÁRZEA DA PALMA,0,3170800
2193,54216,MG,WENCESLAU BRAZ,0,3172202
2194,40118,MG,ÁGUA BOA,0,3100609
2195,40134,MG,ÁGUA COMPRIDA,0,3100708
2196,40177,MG,ÁGUAS FORMOSAS,0,3100906
2197,40193,MG,ÁGUAS VERMELHAS,0,3101003
2198,55018,MS,ALCINÓPOLIS,0,5000252
2199,90115,MS,AMAMBAI,0,5000609
2200,90131,MS,ANASTÁCIO,0,5000708
2201,90158,MS,ANAURILÂNDIA,0,5000807
2202,91693,MS,ANGÉLICA,0,5000856
2203,90174,MS,ANTÔNIO JOÃO,0,5000906
2204,90190,MS,APARECIDA DO TABOADO,0,5001003
2205,90212,MS,AQUIDAUANA,0,5001102
2206,91715,MS,ARAL MOREIRA,0,5001243
2207,90298,MS,BANDEIRANTES,0,5001508
2208,90379,MS,BATAGUASSU,0,5001904
2209,90395,MS,BATAYPORÃ,0,5002001
2210,90417,MS,BELA VISTA,0,5002100
2211,98019,MS,BODOQUENA,0,5002159
2212,90433,MS,BONITO,0,5002209
2213,90450,MS,BRASILÂNDIA,0,5002308
2214,90557,MS,CAARAPÓ,0,5002407
2215,90492,MS,CAMAPUÃ,0,5002605
2216,90514,MS,CAMPO GRANDE,1,5002704
2217,90530,MS,CARACOL,0,5002803
2218,90573,MS,CASSILÂNDIA,0,5002902
2219,91782,MS,CHAPADÃO DO SUL,0,5002951
2220,90611,MS,CORGUINHO,0,5003108
2221,98590,MS,CORONEL SAPUCAIA,0,5003157
2222,90638,MS,CORUMBÁ,0,5003207
2223,98035,MS,COSTA RICA,0,5003256
2224,90654,MS,COXIM,0,5003306
2225,91758,MS,DEODÁPOLIS,0,5003454
2226,91804,MS,DOIS IRMÃOS DO BURITI,0,5003488
2227,98051,MS,DOURADINA,0,5003504
2228,90735,MS,DOURADOS,0,5003702
2229,91731,MS,ELDORADO,0,5003751
2230,55069,MS,FIGUEIRÃO,0,5003900
2231,90751,MS,FÁTIMA DO SUL,0,5003801
2232,90794,MS,GLÓRIA DE DOURADOS,0,5004007
2233,90816,MS,GUIA LOPES DA LAGUNA,0,5004106
2234,90859,MS,IGUATEMI,0,5004304
2235,90875,MS,INOCÊNCIA,0,5004403
2236,90891,MS,ITAPORÃ,0,5004502
2237,98078,MS,ITAQUIRAÍ,0,5004601
2238,90930,MS,IVINHEMA,0,5004700
2239,55034,MS,JAPORÃ,0,5004809
2240,90972,MS,JARAGUARI,0,5004908
2241,90999,MS,JARDIM,0,5005004
2242,91014,MS,JATEÍ,0,5005103
2243,91820,MS,JUTI,0,5005152
2244,91030,MS,LADÁRIO,0,5005202
2245,55026,MS,LAGUNA CARAPÃ,0,5005251
2246,91073,MS,MARACAJU,0,5005400
2247,91111,MS,MIRANDA,0,5005608
2248,91790,MS,MUNDO NOVO,0,5005681
2249,91138,MS,NAVIRAÍ,0,5005707
2250,91154,MS,NIOAQUE,0,5005806
2251,55000,MS,NOVA ALVORADA DO SUL,0,5006002
2252,91235,MS,NOVA ANDRADINA,0,5006200
2253,55042,MS,NOVO HORIZONTE DO SUL,0,5006259
2254,91251,MS,PARANAÍBA,0,5006309
2255,91847,MS,PARANHOS,0,5006358
2256,55050,MS,PARAÍSO DAS ÁGUAS,0,5006275
2257,91278,MS,PEDRO GOMES,0,5006408
2258,91316,MS,PONTA PORÃ,0,5006606
2259,91375,MS,PORTO MURTINHO,0,5006903
2260,91413,MS,RIBAS DO RIO PARDO,0,5007109
2261,91430,MS,RIO BRILHANTE,0,5007208
2262,91456,MS,RIO NEGRO,0,5007307
2263,91472,MS,RIO VERDE DE MATO GROSSO,0,5007406
2264,91499,MS,ROCHEDO,0,5007505
2265,91863,MS,SANTA RITA DO PARDO,0,5007554
2266,98116,MS,SELVÍRIA,0,5007802
2267,98132,MS,SETE QUEDAS,0,5007703
2268,91570,MS,SIDROLÂNDIA,0,5007901
2269,91880,MS,SONORA,0,5007935
2270,98094,MS,SÃO GABRIEL DO OESTE,0,5007695
2271,98159,MS,TACURU,0,5007950
2272,98175,MS,TAQUARUSSU,0,5007976
2273,91596,MS,TERENOS,0,5008008
2274,91650,MS,TRÊS LAGOAS,0,5008305
2275,91901,MS,VICENTINA,0,5008404
2276,90034,MS,ÁGUA CLARA,0,5000203
2277,90018,MT,ACORIZAL,0,5100102
2278,89877,MT,ALTA FLORESTA,0,5100250
2279,90050,MT,ALTO ARAGUAIA,0,5100300
2280,90042,MT,ALTO BOA VISTA,0,5100359
2281,90077,MT,ALTO GARÇAS,0,5100409
2282,90093,MT,ALTO PARAGUAI,0,5100508
2283,98612,MT,ALTO TAQUARI,0,5100607
2284,90263,MT,APIACÁS,0,5100805
2285,98639,MT,ARAGUAIANA,0,5101001
2286,90239,MT,ARAGUAINHA,0,5101209
2287,89893,MT,ARAPUTANGA,0,5101258
2288,90255,MT,ARENÁPOLIS,0,5101308
2289,90271,MT,ARIPUANÃ,0,5101407
2290,90336,MT,BARRA DO BUGRES,0,5101704
2291,90352,MT,BARRA DO GARÇAS,0,5101803
2292,90310,MT,BARÃO DE MELGAÇO,0,5101605
2293,90905,MT,BOM JESUS DO ARAGUAIA,0,5101852
2294,90468,MT,BRASNORTE,0,5101902
2295,98655,MT,CAMPINÁPOLIS,0,5102603
2296,90484,MT,CAMPO NOVO DO PARECIS,0,5102637
2297,90506,MT,CAMPO VERDE,0,5102678
2298,90743,MT,CAMPOS DE JÚLIO,0,5102686
2299,90085,MT,CANABRAVA DO NORTE,0,5102694
2300,91936,MT,CANARANA,0,5102702
2301,90760,MT,CARLINDA,0,5102793
2302,90549,MT,CASTANHEIRA,0,5102850
2303,90590,MT,CHAPADA DOS GUIMARÃES,0,5103007
2304,90522,MT,CLÁUDIA,0,5103056
2305,98671,MT,COCALINHO,0,5103106
2306,89788,MT,COLNIZA,0,5103254
2307,89796,MT,COLÍDER,0,5103205
2308,99015,MT,COMODORO,0,5103304
2309,90280,MT,CONFRESA,0,5103353
2310,91006,MT,CONQUISTA D'OESTE,0,5103361
2311,90425,MT,COTRIGUAÇU,0,5103379
2312,90670,MT,CUIABÁ,1,5103403
2313,89800,MT,CURVELÂNDIA,0,5103437
2314,90476,MT,CÁCERES,0,5102504
2315,98337,MT,DENISE,0,5103452
2316,90697,MT,DIAMANTINO,0,5103502
2317,90719,MT,DOM AQUINO,0,5103601
2318,90786,MT,FELIZ NATAL,0,5103700
2319,99031,MT,FIGUEIRÓPOLIS D'OESTE,0,5103809
2320,90824,MT,GAÚCHA DO NORTE,0,5103858
2321,90778,MT,GENERAL CARNEIRO,0,5103908
2322,90204,MT,GLÓRIA D'OESTE,0,5103957
2323,99058,MT,GUARANTÃ DO NORTE,0,5104104
2324,90832,MT,GUIRATINGA,0,5104203
2325,99074,MT,INDIAVAÍ,0,5104500
2326,91081,MT,IPIRANGA DO NORTE,0,5104526
2327,91103,MT,ITANHANGÁ,0,5104542
2328,98698,MT,ITAÚBA,0,5104559
2329,90913,MT,ITIQUIRA,0,5104609
2330,90956,MT,JACIARA,0,5104807
2331,90565,MT,JANGADA,0,5104906
2332,89915,MT,JAURU,0,5105002
2333,98191,MT,JUARA,0,5105101
2334,90581,MT,JURUENA,0,5105176
2335,91898,MT,JUSCIMEIRA,0,5105200
2336,98310,MT,JUÍNA,0,5105150
2337,90301,MT,LAMBARI D'OESTE,0,5105234
2338,90603,MT,LUCAS DO RIO VERDE,0,5105259
2339,91057,MT,LUCIARA,0,5105309
2340,98710,MT,MARCELÂNDIA,0,5105580
2341,90620,MT,MATUPÁ,0,5105606
2342,91774,MT,MIRASSOL D'OESTE,0,5105622
2343,91170,MT,NOBRES,0,5105903
2344,91197,MT,NORTELÂNDIA,0,5106000
2345,91219,MT,NOSSA SENHORA DO LIVRAMENTO,0,5106109
2346,90387,MT,NOVA BANDEIRANTES,0,5106158
2347,89818,MT,NOVA BRASILÂNDIA,0,5106208
2348,98752,MT,NOVA CANAÃ DO NORTE,0,5106216
2349,90140,MT,NOVA GUARITA,0,5108808
2350,90867,MT,NOVA LACERDA,0,5106182
2351,90166,MT,NOVA MARILÂNDIA,0,5108857
2352,90123,MT,NOVA MARINGÁ,0,5108907
2353,90360,MT,NOVA MONTE VERDE,0,5108956
2354,90646,MT,NOVA MUTUM,0,5106224
2355,90964,MT,NOVA NAZARÉ,0,5106174
2356,98736,MT,NOVA OLÍMPIA,0,5106232
2357,89826,MT,NOVA SANTA HELENA,0,5106190
2358,90883,MT,NOVA UBIRATÃ,0,5106240
2359,91952,MT,NOVA XAVANTINA,0,5106257
2360,98795,MT,NOVO HORIZONTE DO NORTE,0,5106273
2361,90808,MT,NOVO MUNDO,0,5106265
2362,90948,MT,NOVO SANTO ANTÔNIO,0,5106315
2363,98779,MT,NOVO SÃO JOAQUIM,0,5106281
2364,89834,MT,PARANATINGA,0,5106307
2365,98833,MT,PARANAÍTA,0,5106299
2366,91812,MT,PEDRA PRETA,0,5106372
2367,98817,MT,PEIXOTO DE AZEVEDO,0,5106422
2368,90344,MT,PLANALTO DA SERRA,0,5106455
2369,91294,MT,POCONÉ,0,5106505
2370,90700,MT,PONTAL DO ARAGUAIA,0,5106653
2371,91332,MT,PONTE BRANCA,0,5106703
2372,89990,MT,PONTES E LACERDA,0,5106752
2373,98850,MT,PORTO ALEGRE DO NORTE,0,5106778
2374,91359,MT,PORTO DOS GAÚCHOS,0,5106802
2375,98876,MT,PORTO ESPERIDIÃO,0,5106828
2376,90182,MT,PORTO ESTRELA,0,5106851
2377,91391,MT,POXORÉU,0,5107008
2378,98892,MT,PRIMAVERA DO LESTE,0,5107040
2379,90069,MT,QUERÊNCIA,0,5107065
2380,98914,MT,RESERVA DO CABAÇAL,0,5107156
2381,90662,MT,RIBEIRÃO CASCALHEIRA,0,5107180
2382,90441,MT,RIBEIRÃOZINHO,0,5107198
2383,89958,MT,RIO BRANCO,0,5107206
2384,89960,MT,RONDOLÂNDIA,0,5107578
2385,91510,MT,RONDONÓPOLIS,0,5107602
2386,91537,MT,ROSÁRIO OESTE,0,5107701
2387,89974,MT,SALTO DO CÉU,0,5107750
